CustomerName,Gender,Tenure,MonthlyCharges,TotalCharges,Contract,Churn,Tenure_Years,Churn_Flag,Risk
Customer_352,Female,63,35.76,2190.88,One year,No,5.25,0,Low Risk
Customer_353,Female,67,79.03,5247.72,Two year,No,5.58,0,Low Risk
Customer_354,Female,52,94.3,4904.56,month to month,No,4.33,0,Low Risk
Customer_355,Male,68,111.69,7560.11,Two year,Yes,5.67,1,Low Risk
Customer_356,Female,26,105.08,2720.62,Month-to-month,Yes,2.17,1,Low Risk
Customer_357,Male,2,71.0,202.66,One year,No,0.17,0,High Risk
Customer_358,Female,14,91.9,1280.36,Two year,No,1.17,0,Medium Risk
Customer_359,Male,30,100.08,3047.39,Month-to-month,No,2.5,0,Low Risk
Customer_360,Female,49,69.35,3359.11,Month-to-month,No,4.08,0,Low Risk
Customer_361,Male,12,31.54,405.93,month to month,Yes,1.0,1,Medium Risk
Customer_362,Male,44,63.79,2756.75,Two year,No,3.67,0,Low Risk
Customer_363,Male,33,104.25,3427.76,month to month,No,2.75,0,Low Risk
Customer_364,Male,13,79.66,1065.05,Two year,No,1.08,0,Medium Risk
Customer_365,Female,26,92.45,2404.34,One year,Yes,2.17,1,Low Risk
Customer_366,Male,21,38.53,856.25,Two year,Yes,1.75,1,Medium Risk
Customer_367,Male,28,116.43,3293.42,month to month,No,2.33,0,Low Risk
Customer_368,Female,48,60.41,2884.26,month to month,No,4.0,0,Low Risk
Customer_369,Male,40,85.36,3479.25,Month-to-month,Yes,3.33,1,Low Risk
Customer_370,Female,66,21.89,1466.56,Two year,No,5.5,0,Low Risk
Customer_371,Male,23,32.73,740.61,Two year,No,1.92,0,Medium Risk
Customer_372,Male,48,98.2,4720.89,One year,Yes,4.0,1,Low Risk
Customer_373,Male,2,116.8,238.15,Month-to-month,No,0.17,0,High Risk
Customer_374,Male,20,52.01,1050.28,month to month,No,1.67,0,Medium Risk
Customer_375,Female,59,23.72,1392.39,Two year,No,4.92,0,Low Risk
Customer_376,Male,46,56.09,2598.77,Month-to-month,No,3.83,0,Low Risk
Customer_377,Female,3,21.75,104.74,One year,No,0.25,0,Medium Risk
Customer_378,Female,55,39.24,2179.48,Month-to-month,Yes,4.58,1,Low Risk
Customer_379,Female,12,95.25,1162.58,Two year,No,1.0,0,Medium Risk
Customer_380,Male,40,113.71,4543.37,Two year,No,3.33,0,Low Risk
Customer_381,Female,66,28.74,1852.54,One year,No,5.5,0,Low Risk
Customer_382,Female,16,75.79,1156.17,One year,Yes,1.33,1,Medium Risk
Customer_383,Female,34,45.39,1507.88,One year,Yes,2.83,1,Low Risk
Customer_384,Female,44,33.91,1471.14,month to month,No,3.67,0,Low Risk
Customer_385,Male,6,41.9,334.99,Month-to-month,Yes,0.5,1,Medium Risk
Customer_386,Female,64,77.78,5040.5,Month-to-month,No,5.33,0,Low Risk
Customer_387,Female,22,26.51,553.55,Month-to-month,Yes,1.83,1,Medium Risk
Customer_388,Female,18,63.42,1164.05,month to month,No,1.5,0,Medium Risk
Customer_389,Male,12,33.52,398.86,Month-to-month,No,1.0,0,Medium Risk
Customer_390,Male,52,47.27,2469.84,One year,Yes,4.33,1,Low Risk
Customer_391,Male,51,39.08,1965.65,Month-to-month,Yes,4.25,1,Low Risk
Customer_392,Male,71,108.3,7801.39,month to month,Yes,5.92,1,Low Risk
Customer_393,Female,48,90.8,4451.62,month to month,Yes,4.0,1,Low Risk
Customer_394,Male,19,106.85,2015.52,Month-to-month,No,1.58,0,Medium Risk
Customer_395,Female,6,58.35,320.28,month to month,No,0.5,0,Medium Risk
Customer_396,Female,27,51.34,1432.45,month to month,No,2.25,0,Low Risk
Customer_397,Male,53,58.06,3016.7,Month-to-month,No,4.42,0,Low Risk
Customer_398,Female,48,21.85,1091.1,month to month,No,4.0,0,Low Risk
Customer_399,Male,7,92.47,653.56,month to month,Yes,0.58,1,High Risk
Customer_400,Male,59,54.98,3172.12,Month-to-month,Yes,4.92,1,Low Risk
Customer_401,Female,69,51.33,3534.18,One year,No,5.75,0,Low Risk
Customer_402,Female,11,79.81,845.12,One year,Yes,0.92,1,High Risk
Customer_403,Male,15,63.62,962.39,month to month,No,1.25,0,Medium Risk
Customer_404,Female,64,118.08,7560.0,Two year,No,5.33,0,Low Risk
Customer_405,Male,3,55.63,99.52,Two year,Yes,0.25,1,Medium Risk
Customer_406,Female,69,81.39,5599.2,Month-to-month,Yes,5.75,1,Low Risk
Customer_407,Male,23,51.17,1205.65,Month-to-month,No,1.92,0,Medium Risk
Customer_408,Female,53,119.06,6347.53,One year,No,4.42,0,Low Risk
Customer_409,Female,37,64.51,2368.72,Two year,Yes,3.08,1,Low Risk
Customer_410,Female,9,83.41,773.58,Month-to-month,No,0.75,0,High Risk
Customer_411,Male,15,32.67,503.37,Two year,No,1.25,0,Medium Risk
Customer_412,Female,3,93.3,277.27,Two year,No,0.25,0,High Risk
Customer_413,Female,70,46.92,3307.59,month to month,Yes,5.83,1,Low Risk
Customer_414,Female,17,64.86,1056.36,month to month,No,1.42,0,Medium Risk
Customer_415,Female,26,108.31,2816.11,Two year,Yes,2.17,1,Low Risk
Customer_416,Male,21,117.06,2378.06,One year,Yes,1.75,1,Medium Risk
Customer_417,Male,21,62.46,1308.95,Month-to-month,Yes,1.75,1,Medium Risk
Customer_418,Female,11,103.48,1209.53,Month-to-month,No,0.92,0,High Risk
Customer_419,Female,38,25.33,946.56,One year,No,3.17,0,Low Risk
Customer_420,Male,35,104.76,3732.85,month to month,No,2.92,0,Low Risk
Customer_421,Female,14,82.95,1146.12,month to month,Yes,1.17,1,Medium Risk
Customer_422,Female,14,68.87,909.94,One year,Yes,1.17,1,Medium Risk
Customer_423,Female,10,109.0,1123.27,One year,Yes,0.83,1,High Risk
Customer_424,Female,12,104.53,1277.56,month to month,No,1.0,0,Medium Risk
Customer_425,Male,38,49.69,2004.17,Two year,No,3.17,0,Low Risk
Customer_426,Female,34,99.15,3322.14,month to month,No,2.83,0,Low Risk
Customer_427,Female,41,29.95,2104.02,Two year,No,3.42,0,Low Risk
Customer_428,Female,10,102.28,1042.4,Month-to-month,Yes,0.83,1,High Risk
Customer_429,Female,17,87.55,1541.26,Month-to-month,No,1.42,0,Medium Risk
Customer_430,Male,17,28.79,515.92,Two year,Yes,1.42,1,Medium Risk
Customer_431,Female,67,88.31,5902.37,Two year,No,5.58,0,Low Risk
Customer_432,Male,62,78.05,4785.55,month to month,Yes,5.17,1,Low Risk
Customer_433,Male,1,79.46,96.79,One year,No,0.08,0,High Risk
Customer_434,Male,12,49.09,607.8,Two year,Yes,1.0,1,Medium Risk
Customer_435,Female,4,46.65,218.17,Month-to-month,Yes,0.33,1,Medium Risk
Customer_436,Female,42,96.25,4028.03,month to month,Yes,3.5,1,Low Risk
Customer_437,Female,13,45.68,607.75,Month-to-month,No,1.08,0,Medium Risk
Customer_438,Male,4,64.63,181.31,month to month,No,0.33,0,Medium Risk
Customer_439,Female,69,89.48,6122.66,One year,No,5.75,0,Low Risk
Customer_440,Female,19,27.96,578.02,One year,Yes,1.58,1,Medium Risk
Customer_441,Male,2,79.45,167.89,Month-to-month,Yes,0.17,1,High Risk
Customer_442,Female,12,78.94,971.07,Two year,No,1.0,0,Medium Risk
Customer_443,Female,6,88.42,500.6,Two year,Yes,0.5,1,High Risk
Customer_444,Male,8,56.99,419.65,Month-to-month,Yes,0.67,1,Medium Risk
Customer_445,Female,51,64.9,3288.72,Two year,Yes,4.25,1,Low Risk
Customer_446,Male,11,53.0,594.88,Two year,Yes,0.92,1,Medium Risk
Customer_447,Female,63,100.82,6385.96,Month-to-month,No,5.25,0,Low Risk
Customer_448,Female,57,33.06,1871.96,Month-to-month,Yes,4.75,1,Low Risk
Customer_449,Female,12,116.3,1312.62,One year,No,1.0,0,Medium Risk
Customer_450,Female,2,83.48,187.01,Month-to-month,Yes,0.17,1,High Risk
Customer_451,Male,8,108.69,882.87,One year,No,0.67,0,High Risk
Customer_452,Male,11,62.62,712.78,One year,No,0.92,0,Medium Risk
Customer_453,Male,53,53.23,2864.01,month to month,No,4.42,0,Low Risk
Customer_454,Female,10,110.07,1139.58,Two year,No,0.83,0,High Risk
Customer_455,Female,8,29.89,2104.02,Month-to-month,Yes,0.67,1,Medium Risk
Customer_456,Female,36,31.71,1142.98,Two year,Yes,3.0,1,Low Risk
Customer_457,Male,14,49.93,677.42,month to month,No,1.17,0,Medium Risk
Customer_458,Female,54,115.98,6314.96,Month-to-month,No,4.5,0,Low Risk
Customer_459,Male,21,83.31,1794.93,Month-to-month,Yes,1.75,1,Medium Risk
Customer_460,Female,50,75.42,3759.36,month to month,Yes,4.17,1,Low Risk
Customer_461,Male,39,90.54,3586.35,Two year,No,3.25,0,Low Risk
Customer_462,Female,20,61.75,1238.73,One year,Yes,1.67,1,Medium Risk
Customer_463,Male,7,95.81,734.49,month to month,Yes,0.58,1,High Risk
Customer_464,Male,9,59.32,620.34,month to month,No,0.75,0,Medium Risk
Customer_465,Female,1,102.64,234.69,Month-to-month,No,0.08,0,High Risk
Customer_466,Female,26,46.73,1218.09,One year,No,2.17,0,Low Risk
Customer_467,Male,38,47.75,1885.27,month to month,No,3.17,0,Low Risk
Customer_468,Female,38,72.24,2787.81,Two year,No,3.17,0,Low Risk
Customer_469,Female,61,63.08,3895.23,month to month,Yes,5.08,1,Low Risk
Customer_470,Female,44,84.81,3752.86,Two year,No,3.67,0,Low Risk
Customer_471,Male,44,56.43,2530.48,Month-to-month,No,3.67,0,Low Risk
Customer_472,Male,62,43.06,2601.02,month to month,No,5.17,0,Low Risk
Customer_473,Male,6,66.98,400.44,Two year,No,0.5,0,Medium Risk
Customer_474,Male,17,76.1,1261.03,Month-to-month,No,1.42,0,Medium Risk
Customer_475,Male,51,34.26,1710.4,Month-to-month,Yes,4.25,1,Low Risk
Customer_476,Male,38,75.67,2803.68,Month-to-month,Yes,3.17,1,Low Risk
Customer_477,Female,24,51.93,1219.98,month to month,Yes,2.0,1,Low Risk
Customer_478,Male,51,59.25,3013.04,Month-to-month,No,4.25,0,Low Risk
Customer_479,Male,10,47.93,488.52,Month-to-month,No,0.83,0,Medium Risk
Customer_480,Female,21,113.14,2375.32,Two year,Yes,1.75,1,Medium Risk
Customer_481,Female,70,88.33,6235.72,Month-to-month,No,5.83,0,Low Risk
Customer_482,Male,57,46.25,2591.45,month to month,Yes,4.75,1,Low Risk
Customer_483,Male,39,84.5,3198.32,One year,Yes,3.25,1,Low Risk
Customer_484,Female,33,104.86,3486.95,Month-to-month,Yes,2.75,1,Low Risk
Customer_485,Male,59,60.16,3547.1,month to month,No,4.92,0,Low Risk
Customer_486,Male,18,103.0,1850.63,Month-to-month,No,1.5,0,Medium Risk
Customer_487,Female,56,35.44,1949.0,month to month,No,4.67,0,Low Risk
Customer_488,Female,57,102.28,5875.42,Month-to-month,No,4.75,0,Low Risk
Customer_489,Male,48,74.03,3532.49,Two year,No,4.0,0,Low Risk
Customer_490,Male,42,42.3,1732.42,One year,No,3.5,0,Low Risk
Customer_491,Female,27,60.71,1722.88,One year,No,2.25,0,Low Risk
Customer_492,Female,52,118.8,6212.18,month to month,No,4.33,0,Low Risk
Customer_493,Female,42,98.36,4129.11,month to month,No,3.5,0,Low Risk
Customer_494,Female,32,77.51,2358.26,One year,No,2.67,0,Low Risk
Customer_495,Male,26,31.52,807.75,Two year,No,2.17,0,Low Risk
Customer_496,Female,25,61.78,1543.42,Two year,No,2.08,0,Low Risk
Customer_497,Female,23,46.31,1138.31,Month-to-month,No,1.92,0,Medium Risk
Customer_498,Female,57,27.1,1457.2,Two year,No,4.75,0,Low Risk
Customer_499,Male,52,74.22,3937.45,One year,Yes,4.33,1,Low Risk
Customer_500,Female,31,108.92,3398.37,One year,Yes,2.58,1,Low Risk
Customer_501,Male,64,87.56,5543.46,Two year,No,5.33,0,Low Risk
Customer_502,Female,71,44.97,3238.96,Two year,No,5.92,0,Low Risk
Customer_503,Female,33,77.36,2540.69,One year,No,2.75,0,Low Risk
Customer_504,Male,2,114.32,145.55,One year,Yes,0.17,1,High Risk
Customer_505,Female,18,92.29,1639.0,One year,No,1.5,0,Medium Risk
Customer_506,Female,47,88.95,4193.4,One year,Yes,3.92,1,Low Risk
Customer_507,Female,33,116.82,3858.16,One year,No,2.75,0,Low Risk
Customer_508,Male,35,99.89,3528.32,Two year,No,2.92,0,Low Risk
Customer_509,Female,51,33.66,1771.53,Two year,Yes,4.25,1,Low Risk
Customer_510,Female,18,54.76,930.75,Month-to-month,No,1.5,0,Medium Risk
Customer_511,Female,30,116.51,3494.25,Month-to-month,No,2.5,0,Low Risk
Customer_512,Female,44,68.97,3004.18,month to month,Yes,3.67,1,Low Risk
Customer_513,Female,53,31.16,1589.03,Month-to-month,No,4.42,0,Low Risk
Customer_514,Male,10,65.86,656.01,Two year,Yes,0.83,1,Medium Risk
Customer_515,Female,52,89.7,4685.98,Month-to-month,No,4.33,0,Low Risk
Customer_516,Male,49,119.75,5892.28,Month-to-month,No,4.08,0,Low Risk
Customer_517,Male,11,52.39,556.53,Two year,Yes,0.92,1,Medium Risk
Customer_518,Male,66,71.41,4662.67,One year,Yes,5.5,1,Low Risk
Customer_519,Female,58,107.97,6230.03,Two year,Yes,4.83,1,Low Risk
Customer_520,Female,36,55.53,1905.24,Two year,Yes,3.0,1,Low Risk
Customer_521,Male,33,30.93,961.22,month to month,Yes,2.75,1,Low Risk
Customer_522,Female,47,114.89,5344.7,month to month,Yes,3.92,1,Low Risk
Customer_523,Male,13,68.84,937.19,month to month,Yes,1.08,1,Medium Risk
Customer_524,Female,40,70.28,2853.42,One year,No,3.33,0,Low Risk
Customer_525,Female,68,82.12,5690.63,Month-to-month,Yes,5.67,1,Low Risk
Customer_526,Female,42,20.35,2104.02,month to month,No,3.5,0,Low Risk
Customer_527,Male,19,113.11,2124.9,Two year,Yes,1.58,1,Medium Risk
Customer_528,Female,19,56.15,1067.45,month to month,Yes,1.58,1,Medium Risk
Customer_529,Male,58,59.69,3453.56,Two year,No,4.83,0,Low Risk
Customer_530,Male,23,37.41,828.84,One year,Yes,1.92,1,Medium Risk
Customer_531,Male,54,57.82,3138.28,month to month,Yes,4.5,1,Low Risk
Customer_532,Male,65,100.39,6535.02,Two year,No,5.42,0,Low Risk
Customer_533,Male,12,100.0,1195.87,Month-to-month,Yes,1.0,1,Medium Risk
Customer_534,Male,24,113.58,2711.21,One year,No,2.0,0,Low Risk
Customer_535,Female,34,60.32,2082.48,Two year,No,2.83,0,Low Risk
Customer_536,Male,53,90.87,4788.42,Month-to-month,Yes,4.42,1,Low Risk
Customer_537,Male,8,70.72,545.6,Month-to-month,No,0.67,0,High Risk
Customer_538,Male,18,100.4,1830.95,Two year,Yes,1.5,1,Medium Risk
Customer_539,Female,57,91.25,5251.82,month to month,Yes,4.75,1,Low Risk
Customer_540,Male,5,56.79,329.96,Month-to-month,No,0.42,0,Medium Risk
Customer_541,Female,26,53.67,1382.44,One year,No,2.17,0,Low Risk
Customer_542,Male,30,45.24,1293.98,Month-to-month,No,2.5,0,Low Risk
Customer_543,Male,54,77.65,4178.63,month to month,No,4.5,0,Low Risk
Customer_544,Female,13,116.38,1516.62,One year,No,1.08,0,Medium Risk
Customer_545,Female,29,40.01,1104.58,One year,No,2.42,0,Low Risk
Customer_546,Female,3,29.53,73.19,One year,Yes,0.25,1,Medium Risk
Customer_547,Male,58,31.94,1912.87,Two year,Yes,4.83,1,Low Risk
Customer_548,Male,2,98.31,203.99,Month-to-month,Yes,0.17,1,High Risk
Customer_549,Female,28,55.01,2104.02,month to month,Yes,2.33,1,Low Risk
Customer_550,Male,2,42.44,86.32,Two year,Yes,0.17,1,Medium Risk
Customer_551,Male,7,55.28,391.15,Two year,No,0.58,0,Medium Risk
Customer_552,Female,26,84.53,2179.11,One year,Yes,2.17,1,Low Risk
Customer_553,Male,16,74.68,1233.5,Two year,No,1.33,0,Medium Risk
Customer_554,Female,23,94.36,2078.86,Month-to-month,No,1.92,0,Medium Risk
Customer_555,Female,40,53.91,2179.99,Two year,No,3.33,0,Low Risk
Customer_556,Female,60,65.2,3883.34,Two year,No,5.0,0,Low Risk
Customer_557,Female,32,30.2,1018.69,One year,Yes,2.67,1,Low Risk
Customer_558,Female,15,27.31,345.92,One year,Yes,1.25,1,Medium Risk
Customer_559,Male,13,66.23,907.92,Two year,No,1.08,0,Medium Risk
Customer_560,Male,5,50.16,211.34,One year,No,0.42,0,Medium Risk
Customer_561,Female,52,81.28,4242.66,month to month,Yes,4.33,1,Low Risk
Customer_562,Female,41,24.3,973.05,month to month,No,3.42,0,Low Risk
Customer_563,Male,53,32.18,1761.9,month to month,Yes,4.42,1,Low Risk
Customer_564,Female,50,106.52,5316.45,Two year,Yes,4.17,1,Low Risk
Customer_565,Male,15,76.63,1113.3,Month-to-month,Yes,1.25,1,Medium Risk
Customer_566,Male,7,91.21,708.42,Month-to-month,No,0.58,0,High Risk
Customer_567,Male,40,104.2,4153.99,One year,Yes,3.33,1,Low Risk
Customer_568,Female,28,66.38,1884.73,Month-to-month,No,2.33,0,Low Risk
Customer_569,Male,32,96.11,3122.47,Month-to-month,No,2.67,0,Low Risk
Customer_570,Male,15,72.46,1042.93,Two year,No,1.25,0,Medium Risk
Customer_571,Male,70,42.27,2980.0,One year,No,5.83,0,Low Risk
Customer_572,Male,65,53.77,3522.91,Month-to-month,Yes,5.42,1,Low Risk
Customer_573,Female,4,69.04,198.79,month to month,No,0.33,0,Medium Risk
Customer_574,Female,11,51.69,2104.02,One year,No,0.92,0,Medium Risk
Customer_575,Male,26,53.55,1374.6,One year,Yes,2.17,1,Low Risk
Customer_576,Male,61,53.74,3359.15,One year,No,5.08,0,Low Risk
Customer_577,Male,37,32.28,1237.67,month to month,No,3.08,0,Low Risk
Customer_578,Male,23,28.46,676.53,Month-to-month,Yes,1.92,1,Medium Risk
Customer_579,Male,40,24.65,883.93,month to month,No,3.33,0,Low Risk
Customer_580,Female,23,31.1,737.55,One year,No,1.92,0,Medium Risk
Customer_581,Female,16,54.37,831.87,One year,No,1.33,0,Medium Risk
Customer_582,Male,61,79.39,4886.47,Two year,Yes,5.08,1,Low Risk
Customer_583,Female,68,38.81,2631.08,Two year,No,5.67,0,Low Risk
Customer_584,Male,31,108.8,3346.85,Two year,Yes,2.58,1,Low Risk
Customer_585,Female,53,100.84,5322.69,Two year,No,4.42,0,Low Risk
Customer_586,Male,25,72.05,1782.74,One year,No,2.08,0,Low Risk
Customer_587,Male,44,92.42,3999.12,month to month,Yes,3.67,1,Low Risk
Customer_588,Male,12,56.63,618.76,Two year,Yes,1.0,1,Medium Risk
Customer_589,Male,9,23.68,196.35,month to month,Yes,0.75,1,Medium Risk
Customer_590,Male,12,110.43,1402.92,Two year,Yes,1.0,1,Medium Risk
Customer_591,Female,69,32.78,2297.54,Month-to-month,Yes,5.75,1,Low Risk
Customer_592,Male,54,114.79,6238.86,Two year,No,4.5,0,Low Risk
Customer_593,Male,54,77.19,4228.12,month to month,Yes,4.5,1,Low Risk
Customer_594,Female,28,50.56,1429.74,Two year,No,2.33,0,Low Risk
Customer_595,Female,56,69.55,3871.97,Month-to-month,No,4.67,0,Low Risk
Customer_596,Male,69,70.16,4820.49,month to month,No,5.75,0,Low Risk
Customer_597,Female,58,22.33,1253.85,month to month,Yes,4.83,1,Low Risk
Customer_598,Male,42,55.55,2373.65,month to month,Yes,3.5,1,Low Risk
Customer_599,Male,38,93.99,3524.81,One year,No,3.17,0,Low Risk
Customer_600,Male,68,71.01,4933.2,month to month,No,5.67,0,Low Risk
Customer_601,Male,53,44.42,2309.11,One year,Yes,4.42,1,Low Risk
Customer_602,Female,33,53.51,1826.98,Month-to-month,Yes,2.75,1,Low Risk
Customer_603,Female,71,106.31,7609.43,month to month,No,5.92,0,Low Risk
Customer_604,Male,56,72.55,4094.02,month to month,No,4.67,0,Low Risk
Customer_605,Male,51,72.84,3795.87,month to month,No,4.25,0,Low Risk
Customer_606,Male,43,116.15,4984.64,Month-to-month,No,3.58,0,Low Risk
Customer_607,Female,15,52.09,787.76,One year,Yes,1.25,1,Medium Risk
Customer_608,Male,38,67.95,2593.32,Two year,No,3.17,0,Low Risk
Customer_609,Female,15,101.17,1547.06,Month-to-month,Yes,1.25,1,Medium Risk
Customer_610,Female,5,95.89,388.5,Month-to-month,No,0.42,0,High Risk
Customer_611,Female,54,46.58,2510.01,Month-to-month,No,4.5,0,Low Risk
Customer_612,Male,51,35.11,1833.52,One year,Yes,4.25,1,Low Risk
Customer_613,Female,10,90.07,882.1,One year,No,0.83,0,High Risk
Customer_614,Male,12,45.77,647.22,One year,Yes,1.0,1,Medium Risk
Customer_615,Male,4,112.27,455.48,One year,No,0.33,0,High Risk
Customer_616,Male,18,32.92,618.29,One year,No,1.5,0,Medium Risk
Customer_617,Female,36,51.83,1943.43,month to month,No,3.0,0,Low Risk
Customer_618,Male,25,25.48,643.47,Two year,No,2.08,0,Low Risk
Customer_619,Female,36,90.33,3328.61,Two year,No,3.0,0,Low Risk
Customer_620,Male,67,109.13,7340.87,One year,No,5.58,0,Low Risk
Customer_621,Male,9,83.59,781.56,One year,No,0.75,0,High Risk
Customer_622,Female,61,113.78,6896.12,month to month,No,5.08,0,Low Risk
Customer_623,Male,53,32.85,1796.37,One year,No,4.42,0,Low Risk
Customer_624,Male,18,28.77,487.54,month to month,Yes,1.5,1,Medium Risk
Customer_625,Male,43,103.84,4455.8,month to month,Yes,3.58,1,Low Risk
Customer_626,Male,35,105.55,3757.21,Month-to-month,Yes,2.92,1,Low Risk
Customer_627,Female,63,103.1,6476.96,Month-to-month,Yes,5.25,1,Low Risk
Customer_628,Female,4,99.9,416.99,One year,Yes,0.33,1,High Risk
Customer_629,Female,41,56.22,2302.33,month to month,Yes,3.42,1,Low Risk
Customer_630,Female,45,41.75,1877.8,One year,No,3.75,0,Low Risk
Customer_631,Male,50,112.88,5636.53,Month-to-month,No,4.17,0,Low Risk
Customer_632,Male,28,50.7,1367.79,Month-to-month,Yes,2.33,1,Low Risk
Customer_633,Male,42,59.84,2540.54,Month-to-month,Yes,3.5,1,Low Risk
Customer_634,Male,69,89.96,6238.95,Month-to-month,Yes,5.75,1,Low Risk
Customer_635,Male,1,49.34,20.24,Month-to-month,No,0.08,0,Medium Risk
Customer_636,Female,39,101.91,3952.38,One year,No,3.25,0,Low Risk
Customer_637,Female,17,27.0,504.65,One year,No,1.42,0,Medium Risk
Customer_638,Male,35,99.12,3456.01,Month-to-month,No,2.92,0,Low Risk
Customer_639,Female,46,80.19,3693.37,One year,Yes,3.83,1,Low Risk
Customer_640,Female,42,77.3,3202.52,Month-to-month,Yes,3.5,1,Low Risk
Customer_641,Female,39,65.84,2564.59,Month-to-month,No,3.25,0,Low Risk
Customer_642,Male,49,47.7,2293.49,Month-to-month,Yes,4.08,1,Low Risk
Customer_643,Male,62,66.41,4087.17,One year,No,5.17,0,Low Risk
Customer_644,Female,38,65.0,2431.79,One year,No,3.17,0,Low Risk
Customer_645,Female,23,78.38,1845.9,month to month,No,1.92,0,Medium Risk
Customer_646,Male,22,48.16,993.04,One year,Yes,1.83,1,Medium Risk
Customer_647,Female,4,27.76,124.37,One year,Yes,0.33,1,Medium Risk
Customer_648,Male,49,34.51,1679.83,Two year,No,4.08,0,Low Risk
Customer_649,Female,59,89.92,2104.02,Month-to-month,Yes,4.92,1,Low Risk
Customer_650,Male,68,22.25,1551.97,Month-to-month,No,5.67,0,Low Risk
Customer_651,Female,71,105.64,7438.44,One year,Yes,5.92,1,Low Risk
Customer_652,Female,2,89.44,150.85,One year,Yes,0.17,1,High Risk
Customer_653,Male,49,96.81,4742.99,month to month,No,4.08,0,Low Risk
Customer_654,Male,31,103.6,3183.56,Two year,No,2.58,0,Low Risk
Customer_655,Male,40,32.27,1336.21,Month-to-month,No,3.33,0,Low Risk
Customer_656,Female,48,102.25,4916.5,Month-to-month,Yes,4.0,1,Low Risk
Customer_657,Male,51,70.46,2104.02,One year,No,4.25,0,Low Risk
Customer_658,Male,43,108.55,4716.69,One year,Yes,3.58,1,Low Risk
Customer_659,Male,55,108.66,5917.43,Two year,Yes,4.58,1,Low Risk
Customer_660,Female,49,22.42,1085.3,Month-to-month,No,4.08,0,Low Risk
Customer_661,Female,57,58.29,3334.93,Two year,Yes,4.75,1,Low Risk
Customer_662,Male,15,72.64,1082.53,Month-to-month,Yes,1.25,1,Medium Risk
Customer_663,Male,27,87.84,2216.45,One year,No,2.25,0,Low Risk
Customer_664,Male,68,48.62,3323.11,Two year,Yes,5.67,1,Low Risk
