CustomerName,Gender,Tenure,MonthlyCharges,TotalCharges,Contract,Churn
Customer_455,Female,8,29.89,,Month-to-month,Yes
Customer_456,Female,36,31.71,1142.9808865023938,Two year,Yes
Customer_457,M ,14,49.93,677.4236140420085,month to month,No
Customer_458,Female,54,115.98,6314.962042038608,Month-to-month,no
Customer_459,M ,21,83.31,1794.9278027671112,Month-to-month,Yes
Customer_460,f,50,75.42,3759.3574153179406,month to month,Yes
Customer_461,Male,39,90.54,3586.35429119387,Two year,no
Customer_462,FEMALE,20,61.75,1238.7264236655546,One year,yes
Customer_463,M ,7,95.81,734.4861508494631,month to month,Yes
Customer_464,Male,9,59.32,620.3407571638107,month to month,N
Customer_465,Female,1,102.64,234.69358748474286,Month-to-month,No
Customer_466,Female,26,46.73,1218.0918696195156,One year,No
Customer_467,Male,38,47.75,1885.2715427527075,month to month,no
Customer_468,Female,38,72.24,2787.812314491353,Two year,No
Customer_469,f,61,63.08,3895.22808074095,month to month,Y
Customer_470,f,44,84.81,3752.8615934390455,Two year,No
Customer_471,Male,44,56.43,2530.475227991716,Month-to-month,no
Customer_472,M ,62,43.06,2601.0157868201923,month to month,no
Customer_473,M ,6,66.98,400.43790423236527,Two year,no
Customer_474,Male,17,76.1,1261.0259216887098,Month-to-month,N
Customer_475,M ,51,34.26,1710.404170719999,Month-to-month,Y
Customer_476,M ,38,75.67,2803.6848952731225,Month-to-month,Yes
Customer_477,f,24,51.93,1219.9842803478339,month to month,yes
Customer_478,M ,51,59.25,3013.042474643722,Month-to-month,No
Customer_479,male,10,47.93,488.5154654736626,Month-to-month,N
Customer_480,FEMALE,21,113.14,2375.3185760790157,Two year,Yes
Customer_481,Female,70,88.33,6235.716935444124,Month-to-month,no
Customer_482,male,57,46.25,2591.4498772503375,month to month,Yes
Customer_483,M ,39,84.5,3198.3171636141888,One year,Yes
Customer_484,f,33,104.86,3486.9525299362303,Month-to-month,Y
Customer_485,Male,59,60.16,3547.103580844352,month to month,no
Customer_486,M ,18,103.0,1850.625456319131,Month-to-month,N
Customer_487,f,56,35.44,1949.0007560635663,month to month,N
Customer_488,FEMALE,57,102.28,5875.416851810721,Month-to-month,no
Customer_489,M ,48,74.03,3532.486762759324,Two year,No
Customer_490,Male,42,42.3,1732.421332805522,One year,N
Customer_491,f,27,60.71,1722.883052601346,One year,N
Customer_492,f,52,118.8,6212.178701777099,month to month,No
Customer_493,f,42,98.36,4129.1120843802255,month to month,No
Customer_494,FEMALE,32,77.51,2358.257897194709,One year,N
Customer_495,M ,26,31.52,807.748768772468,Two year,N
Customer_496,FEMALE,25,61.78,1543.419165655217,Two year,N
Customer_497,Female,23,46.31,1138.3141000986056,Month-to-month,No
Customer_498,Female,57,27.1,1457.2011233609019,Two year,N
Customer_499,M ,52,74.22,3937.4528401092284,One year,Yes
Customer_500,FEMALE,31,108.92,3398.3666562055505,One year,Yes
Customer_501,Male,64,87.56,5543.460857089083,Two year,No
Customer_502,f,71,44.97,3238.960791797573,Two year,No
Customer_503,f,33,77.36,2540.686344148634,One year,No
Customer_504,M ,2,114.32,145.54612431196574,One year,yes
Customer_505,Female,18,92.29,1638.9990225302274,One year,No
Customer_506,Female,47,88.95,4193.395351475854,One year,yes
Customer_507,f,33,116.82,3858.156859862138,One year,No
Customer_508,M ,35,99.89,3528.3239072605606,Two year,no
Customer_509,FEMALE,51,33.66,1771.5315304420517,Two year,Y
Customer_510,Female,18,54.76,930.7516167309303,Month-to-month,N
Customer_511,FEMALE,30,116.51,3494.2547814768677,Month-to-month,N
Customer_512,Female,44,68.97,3004.1821187253418,month to month,Yes
Customer_513,Female,53,31.16,1589.033495776927,Month-to-month,no
Customer_514,male,10,65.86,656.0080402118896,Two year,Y
Customer_515,Female,52,89.7,4685.9833091929,Month-to-month,N
Customer_516,Male,49,119.75,5892.283855227237,Month-to-month,N
Customer_517,M ,11,52.39,556.5294108373222,Two year,yes
Customer_518,M ,66,71.41,4662.666549930026,One year,Yes
Customer_519,FEMALE,58,107.97,6230.028518304855,Two year,yes
Customer_520,Female,36,55.53,1905.2383987248554,Two year,yes
Customer_521,Male,33,30.93,961.2248334098715,month to month,Yes
Customer_522,FEMALE,47,114.89,5344.698851837867,month to month,Y
Customer_523,male,13,68.84,937.1852490277565,month to month,Yes
Customer_524,FEMALE,40,70.28,2853.4201814978423,One year,No
Customer_525,FEMALE,68,82.12,5690.634081407055,Month-to-month,yes
Customer_526,Female,42,20.35,,month to month,No
Customer_527,male,19,113.11,2124.8956987308593,Two year,Yes
Customer_528,FEMALE,19,56.15,1067.448592388188,month to month,Yes
Customer_529,Male,58,59.69,3453.5586619764676,Two year,N
Customer_530,Male,23,37.41,828.8440352835164,One year,Y
Customer_531,M ,54,57.82,3138.2761190621572,month to month,yes
Customer_532,male,65,100.39,6535.017761182529,Two year,no
Customer_533,male,12,100.0,1195.8709332196806,Month-to-month,Yes
Customer_534,M ,24,113.58,2711.2055452852132,One year,N
Customer_535,FEMALE,34,60.32,2082.4750733823394,Two year,no
Customer_536,male,53,90.87,4788.422918844111,Month-to-month,yes
Customer_537,Male,8,70.72,545.6020636292716,Month-to-month,No
Customer_538,Male,18,100.4,1830.954136548404,Two year,yes
Customer_539,Female,57,91.25,5251.823985703075,month to month,Y
Customer_540,male,5,56.79,329.95688993989853,Month-to-month,no
Customer_541,FEMALE,26,53.67,1382.440684058047,One year,N
Customer_542,M ,30,45.24,1293.982623401916,Month-to-month,no
Customer_543,M ,54,77.65,4178.625468475203,month to month,No
Customer_544,FEMALE,13,116.38,1516.615270373433,One year,N
Customer_545,f,29,40.01,1104.578832038095,One year,No
Customer_546,Female,3,29.53,73.1851970988156,One year,Yes
Customer_547,M ,58,31.94,1912.8749522831088,Two year,yes
Customer_548,male,2,98.31,203.99396228113886,Month-to-month,Y
Customer_549,Female,28,55.01,,month to month,Yes
Customer_550,male,2,42.44,86.32194547309446,Two year,yes
Customer_551,Male,7,55.28,391.14733914483566,Two year,No
Customer_552,Female,26,84.53,2179.112455917555,One year,Y
Customer_553,M ,16,74.68,1233.4989917583305,Two year,No
Customer_554,Female,23,94.36,2078.8599033092355,Month-to-month,N
Customer_555,Female,40,53.91,2179.988053988529,Two year,No
Customer_556,Female,60,65.2,3883.342633068917,Two year,no
Customer_557,f,32,30.2,1018.6852254026652,One year,yes
Customer_558,Female,15,27.31,345.9178890374687,One year,Yes
Customer_559,male,13,66.23,907.9188046272767,Two year,no
Customer_560,Male,5,50.16,211.33660333822806,One year,N
Customer_561,FEMALE,52,81.28,4242.6592955809565,month to month,yes
Customer_562,Female,41,24.3,973.0500064842246,month to month,N
Customer_563,M ,53,32.18,1761.900486604647,month to month,yes
Customer_564,Female,50,106.52,5316.445990217994,Two year,yes
Customer_565,M ,15,76.63,1113.297001764378,Month-to-month,Y
Customer_566,male,7,91.21,708.4249872403786,Month-to-month,no
Customer_567,M ,40,104.2,4153.992588418815,One year,Yes
Customer_568,FEMALE,28,66.38,1884.7291019327147,Month-to-month,no
Customer_569,Male,32,96.11,3122.4722184634725,Month-to-month,N
Customer_570,M ,15,72.46,1042.9253595285024,Two year,No
Customer_571,M ,70,42.27,2979.997314249189,One year,N
Customer_572,Male,65,53.77,3522.90924079339,Month-to-month,yes
Customer_573,FEMALE,4,69.04,198.78610868979055,month to month,No
Customer_574,Female,11,51.69,,One year,no
Customer_575,M ,26,53.55,1374.6045137877481,One year,Yes
Customer_576,Male,61,53.74,3359.14917464657,One year,No
Customer_577,male,37,32.28,1237.6659757759667,month to month,No
Customer_578,Male,23,28.46,676.5338367956766,Month-to-month,Y
Customer_579,male,40,24.65,883.9335884229906,month to month,no
Customer_580,FEMALE,23,31.1,737.5493001700326,One year,No
Customer_581,Female,16,54.37,831.8712997626084,One year,no
Customer_582,Male,61,79.39,4886.466423603486,Two year,Yes
Customer_583,f,68,38.81,2631.0841321212783,Two year,No
Customer_584,M ,31,108.8,3346.8457029989895,Two year,Yes
Customer_585,FEMALE,53,100.84,5322.689104470198,Two year,N
Customer_586,Male,25,72.05,1782.7390069400853,One year,No
Customer_587,M ,44,92.42,3999.1186171343033,month to month,yes
Customer_588,Male,12,56.63,618.7590985514378,Two year,Y
Customer_589,male,9,23.68,196.34581576101334,month to month,Y
Customer_590,Male,12,110.43,1402.9168339025407,Two year,Y
Customer_591,f,69,32.78,2297.5431600005463,Month-to-month,Yes
Customer_592,Male,54,114.79,6238.860239691093,Two year,no
Customer_593,Male,54,77.19,4228.121405139488,month to month,Y
Customer_594,f,28,50.56,1429.7357790498359,Two year,N
Customer_595,FEMALE,56,69.55,3871.9661951044823,Month-to-month,No
Customer_596,Male,69,70.16,4820.490811200367,month to month,No
Customer_597,f,58,22.33,1253.8530586105041,month to month,yes
Customer_598,M ,42,55.55,2373.650405177384,month to month,Yes
Customer_599,male,38,93.99,3524.807779545313,One year,No
Customer_600,male,68,71.01,4933.197182436802,month to month,No
Customer_601,Male,53,44.42,2309.1145817074466,One year,yes
Customer_602,FEMALE,33,53.51,1826.9752279353713,Month-to-month,yes
Customer_603,FEMALE,71,106.31,7609.4250331872045,month to month,no
Customer_604,M ,56,72.55,4094.017692491914,month to month,no
Customer_605,Male,51,72.84,3795.8686043115845,month to month,no
Customer_606,male,43,116.15,4984.638254569362,Month-to-month,No
Customer_607,FEMALE,15,52.09,787.7633720109671,One year,yes
Customer_608,Male,38,67.95,2593.3213263910397,Two year,N
Customer_609,FEMALE,15,101.17,1547.056018461051,Month-to-month,Yes
Customer_610,f,5,95.89,388.50166611459315,Month-to-month,no
Customer_611,FEMALE,54,46.58,2510.013173764873,Month-to-month,N
Customer_612,male,51,35.11,1833.5218024243989,One year,Y
Customer_613,Female,10,90.07,882.1042119588485,One year,No
Customer_614,M ,12,45.77,647.2188246280666,One year,Yes
Customer_615,M ,4,112.27,455.4815608472266,One year,No
Customer_616,male,18,32.92,618.2860853829451,One year,N
Customer_617,FEMALE,36,51.83,1943.4298177705878,month to month,no
Customer_618,Male,25,25.48,643.4716468627445,Two year,N
Customer_619,FEMALE,36,90.33,3328.61282643426,Two year,N
Customer_620,male,67,109.13,7340.867308530431,One year,No
Customer_621,M ,9,83.59,781.5640387782066,One year,no
Customer_622,FEMALE,61,113.78,6896.121941841946,month to month,No
Customer_623,M ,53,32.85,1796.3730101407243,One year,no
Customer_624,Male,18,28.77,487.54046552636225,month to month,yes
Customer_625,M ,43,103.84,4455.800786766215,month to month,yes
Customer_626,M ,35,105.55,3757.209922366801,Month-to-month,yes
Customer_627,Female,63,103.1,6476.962936346031,Month-to-month,yes
Customer_628,Female,4,99.9,416.98947398041093,One year,yes
Customer_629,f,41,56.22,2302.3263810406524,month to month,Y
Customer_630,Female,45,41.75,1877.8000566361761,One year,No
Customer_631,M ,50,112.88,5636.527005737418,Month-to-month,N
Customer_632,male,28,50.7,1367.7911799112103,Month-to-month,yes
Customer_633,M ,42,59.84,2540.5371583340043,Month-to-month,Y
Customer_634,male,69,89.96,6238.946090062091,Month-to-month,Y
Customer_635,male,1,49.34,20.24062935672049,Month-to-month,No
Customer_636,Female,39,101.91,3952.375566101778,One year,No
Customer_637,FEMALE,17,27.0,504.64956186087954,One year,no
Customer_638,Male,35,99.12,3456.010613415813,Month-to-month,no
Customer_639,Female,46,80.19,3693.369857427563,One year,yes
Customer_640,Female,42,77.3,3202.5201379707073,Month-to-month,Yes
Customer_641,FEMALE,39,65.84,2564.586364413822,Month-to-month,no
Customer_642,Male,49,47.7,2293.4910660597234,Month-to-month,Yes
Customer_643,M ,62,66.41,4087.171212164728,One year,N
Customer_644,f,38,65.0,2431.7909584163267,One year,no
Customer_645,f,23,78.38,1845.904181283281,month to month,N
Customer_646,M ,22,48.16,993.0406291717273,One year,Y
Customer_647,Female,4,27.76,124.37408388980839,One year,Y
Customer_648,Male,49,34.51,1679.8337781090497,Two year,N
Customer_649,Female,59,89.92,,Month-to-month,Y
Customer_650,male,68,22.25,1551.9734992289912,Month-to-month,N
Customer_651,Female,71,105.64,7438.441694069707,One year,Yes
Customer_652,Female,2,89.44,150.85385967304325,One year,yes
Customer_653,M ,49,96.81,4742.994346348522,month to month,N
Customer_654,M ,31,103.6,3183.5636940173026,Two year,no
Customer_655,M ,40,32.27,1336.2136666310407,Month-to-month,no
Customer_656,f,48,102.25,4916.497096227595,Month-to-month,Yes
Customer_657,male,51,70.46,,One year,N
Customer_658,M ,43,108.55,4716.694868419176,One year,Y
Customer_659,Male,55,108.66,5917.432080609966,Two year,yes
Customer_660,f,49,22.42,1085.3043662335276,Month-to-month,no
Customer_661,FEMALE,57,58.29,3334.9299582278013,Two year,yes
Customer_662,Male,15,72.64,1082.5342734822216,Month-to-month,yes
Customer_663,Male,27,87.84,2216.449737413693,One year,No
Customer_664,M ,68,48.62,3323.111180517946,Two year,yes
Customer_665,FEMALE,64,45.21,2918.576379815544,month to month,N
Customer_666,FEMALE,30,58.13,1693.2726016355487,One year,No
Customer_667,f,36,70.09,2414.0912356774497,month to month,Yes
Customer_668,FEMALE,67,115.11,7678.483220856108,month to month,Y
Customer_669,male,49,96.21,4704.115903407474,month to month,No
Customer_670,M ,55,62.93,3455.6234445116133,Month-to-month,yes
Customer_671,FEMALE,56,25.44,1326.2846771269317,month to month,Y
Customer_672,f,68,36.85,,Month-to-month,yes
Customer_673,male,44,65.59,2937.4038369763507,Two year,yes
Customer_674,Female,31,101.38,3190.620331373793,One year,No
Customer_675,Female,58,58.07,3429.1521673848,Month-to-month,Yes
Customer_676,male,53,73.85,3853.401318020079,Month-to-month,yes
Customer_677,f,23,109.18,2555.0931154084597,Two year,N
Customer_678,male,28,111.38,3071.948971110472,Two year,No
Customer_679,M ,16,41.58,704.7419976831495,One year,N
Customer_680,M ,37,24.36,864.4524321211135,Two year,N
Customer_681,Female,21,50.54,1078.9411562964804,Month-to-month,yes
Customer_682,FEMALE,17,89.58,1599.6193505933784,One year,N
Customer_683,f,37,115.11,4305.716816448418,One year,Y
Customer_684,Female,19,27.7,480.1861821318198,One year,Yes
Customer_685,FEMALE,30,22.85,628.5557972381615,month to month,yes
Customer_686,FEMALE,45,108.41,4917.267018395838,month to month,N
Customer_687,M ,18,94.81,1772.553392197763,Month-to-month,Yes
Customer_688,Male,62,119.22,7413.129974476506,month to month,Yes
Customer_689,Male,36,59.68,2122.9213516030395,Two year,Y
Customer_690,male,52,61.61,3205.8135025133442,One year,Y
Customer_691,M ,19,37.23,728.9922065738747,Month-to-month,no
Customer_692,FEMALE,44,31.58,1385.0422174332696,Two year,Yes
Customer_693,f,7,77.87,499.0259680253397,One year,yes
Customer_694,Male,44,56.43,2536.1069283081542,Two year,Y
Customer_695,FEMALE,68,28.03,1999.9543074489213,month to month,yes
Customer_696,Male,34,108.7,3767.1277409259087,Two year,Yes
Customer_697,Male,66,39.84,2520.8817310156496,month to month,Y
Customer_698,Male,69,94.86,6603.139102056035,Two year,no
Customer_699,f,55,48.22,2681.0099866600076,Month-to-month,Yes
Customer_700,M ,10,101.29,980.0359363889193,month to month,yes
Customer_701,f,42,31.84,1239.1708686032239,month to month,no
Customer_702,Female,41,95.61,3914.328157385895,One year,Yes
Customer_703,FEMALE,69,29.81,2075.074078193381,month to month,Y
Customer_704,M ,10,64.69,591.5572554763385,One year,N
Customer_705,M ,10,93.4,995.6128741189214,month to month,Yes
Customer_706,M ,60,37.32,2299.6009718937003,month to month,No
Customer_707,M ,51,48.57,2500.4657962836395,month to month,yes
Customer_708,f,21,106.48,2167.4392483102633,month to month,Y
Customer_709,M ,8,108.51,854.9762266225363,One year,Y
Customer_710,male,65,24.49,1628.034644273045,Month-to-month,No
Customer_711,FEMALE,30,36.81,1137.1870490854772,Two year,N
Customer_712,M ,49,31.75,1520.7985430860545,month to month,no
Customer_713,FEMALE,9,37.97,314.1104651049641,month to month,Y
Customer_714,male,17,117.02,1953.0992018861439,Month-to-month,no
Customer_715,male,69,75.17,5172.585579285852,One year,no
Customer_716,FEMALE,58,66.81,3850.645537712654,Two year,no
Customer_717,Male,57,118.45,6718.203489083901,Month-to-month,N
Customer_718,Female,62,75.7,4686.519116017554,Month-to-month,Yes
Customer_719,Male,52,86.11,4479.719578304262,Month-to-month,No
Customer_720,Male,61,53.28,3304.4326411190273,Month-to-month,yes
Customer_721,f,40,58.21,2239.3363872451087,month to month,No
Customer_722,Male,38,79.44,3079.6831656558875,Two year,Y
Customer_723,M ,43,26.98,1122.7742132980013,month to month,No
Customer_724,f,63,45.59,2965.195336266818,Month-to-month,yes
Customer_725,f,19,39.68,787.5798517141609,Two year,Yes
Customer_726,male,50,21.59,1106.8669080288414,Month-to-month,Y
Customer_727,Male,33,73.69,2426.5692671669594,One year,Yes
Customer_728,male,13,76.11,1092.5812045106516,Month-to-month,Y
Customer_729,FEMALE,62,58.39,3618.64974529982,Month-to-month,yes
Customer_730,Female,43,46.87,2090.994871036064,One year,Yes
Customer_731,f,49,85.21,4146.563355632478,month to month,yes
Customer_732,FEMALE,36,33.47,1240.7496826089573,Two year,yes
Customer_733,FEMALE,10,71.86,813.5090387616156,Month-to-month,N
Customer_734,M ,6,96.81,538.4613242997267,Month-to-month,No
Customer_735,Female,57,36.43,2101.0730084270576,One year,Y
Customer_736,FEMALE,1,95.33,60.01125381037319,Two year,no
Customer_737,FEMALE,71,96.08,6843.163128875158,One year,no
Customer_738,Female,58,25.99,1602.1194259015172,Month-to-month,Yes
Customer_739,Female,21,21.88,412.8090434602472,month to month,yes
Customer_740,FEMALE,56,117.39,6581.640400605886,month to month,No
Customer_741,Female,20,39.34,745.0764370997911,Two year,Y
Customer_742,FEMALE,54,102.21,5512.875934329111,Month-to-month,Yes
Customer_743,FEMALE,25,76.19,1935.8113175894332,One year,yes
Customer_744,M ,28,46.45,1285.6915854774304,Month-to-month,N
Customer_745,Male,5,33.0,243.6956991197793,One year,no
Customer_746,FEMALE,21,69.67,1487.237181598573,One year,no
Customer_747,male,18,60.74,1027.1494201274934,Two year,Y
Customer_748,f,47,89.89,4240.819726746658,One year,Y
Customer_749,Male,70,110.42,7802.455892571092,Two year,Y
Customer_750,Male,57,100.52,5756.760710588912,month to month,Yes
Customer_751,Male,19,47.45,914.5880522302999,Two year,Y
Customer_752,M ,65,107.89,6997.973399698833,Two year,Yes
